酒蔵,ブランド,商品名,分類,使用米,精米歩合,流通区分,備考,出典URL,page_status,page_title,page_description,page_published,page_modified,page_history_excerpt,page_error,search_query,search_results,search_error
白牡丹酒造,白牡丹,超特撰 純金箔入,その他,国産米100％,60％,一般流通,,https://www.hakubotan.co.jp/products/%e3%80%90%e6%97%a5%e6%9c%ac%e9%85%92-%e7%99%bd%e7%89%a1%e4%b8%b9%e3%80%91%e8%b6%85%e7%89%b9%e6%92%b0%e3%80%80%e7%b4%94%e9%87%91%e7%ae%94%e5%85%a5-1-8l%e7%93%b6%e8%a9%b0/,200,【日本酒 白牡丹】超特撰 純金箔入 1.8L瓶詰 - 白牡丹酒造,白牡丹の贈答向け商品として長年にわたり定番となっている商品きめ細やかなコクとすっきりとしたのどごしが好評です。純金箔入り。 白牡丹の贈答向け商品として長年にわたり定番となっている商品きめ細やかなコクとすっきりとしたのどごしが好評です。純金箔入り。,,2026-08-31T00:43:42+00:00,,,"""超特撰 純金箔入"" ""白牡丹酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
白牡丹酒造,白牡丹,長期低温熟成 大吟醸 FLUSSO,大吟醸,山田錦,40％,輸出・海外向け,,https://www.hakubotan.co.jp/products/flusso/,200,【日本酒 白牡丹】長期低温熟成 大吟醸 FLUSSO - 白牡丹酒造,十年の歳月に宿る、極上の一献創業三百五十年の伝統が磨き上げた白牡丹史上の最高峰。その年に醸した大吟醸の中から、特に秀でたものだけを厳選し十年という歳月をかけ、静謐な低温の蔵で熟成させました。時間だけが与えることのできる、まろやかな深み芳醇でありながら気品ある円熟の味わいが静かに、幾重にも広がります。木と対峙する、研ぎ澄まされた美〈イワタ木工 フラワーベース‘’FLUSSO‘’〉イワタ木工の代表作「FLUSSO」を本品のためだけの特別仕様に「流れ」を意味するその名は 禅語「清流無間断」ー清らかな流れは絶えることなく続くーという日本の精神性と響き合い職人の手仕事が生み出す洗練されたフォルムが熟成の美を静かに映します。 十年の歳月に宿る、極上の一献創業三百五十年の伝統が磨き上げた白牡丹史上の最高峰。その年に醸した大吟醸の中から、特に秀でたものだけを厳選し十年という歳月をかけ、静謐な低温の蔵で熟成させました。時間だけが与えることのできる、まろやかな深み芳醇でありながら気品ある円熟の味わいが静かに、幾重にも広がります。木と対峙する、研ぎ澄まされた美〈イワタ木工 フラワーベース‘’FLUSSO‘’〉イワタ木工の代表作「FLUSSO」を本品のためだけの特別仕様に「流れ」を意味するその名は 禅語「清流無間断」ー清らかな流れは絶えることなく続くーという日本の精神性と響き合い職人の手仕事が生み出す洗練されたフォルムが熟成の美を静かに映します。,,2026-06-17T23:12:42+00:00,ブランドストーリー 酒造りへの思い 商品紹介 蔵めぐり・見学 白牡丹に合う料理 会社案内 公式ネットショップ お問合せ 商品検索 ブランドストーリー 酒造りへの思い 商品紹介 蔵めぐり・見学 白牡丹に合う料理 会社案内 白牡丹 【日本酒 白牡丹】長期低温熟成 大吟醸 FLUSSO 通常便 十年の歳月に宿る、極上の一献 創業三百五十年の伝統が磨き上げた白牡丹史上の最高峰。,,"""長期低温熟成 大吟醸 FLUSSO"" ""白牡丹酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,上撰,普通酒・上撰,国産米,70%,一般流通,公式現行販売。蔵の特徴を感じる定番酒として案内,https://www.fukubijin.co.jp/SHOP/2212.html,200,"福美人 上撰 1,800ml 2本括り 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】",ふくよかでやさしいお福人形をイメージさせる味わい,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""上撰"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,上撰 さけパック,普通酒・上撰,,70%,一般流通,,https://www.fukubijin.co.jp/SHOP/2268.html,200,"福美人 上撰 さけパック 2,000ml 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】",蔵の特徴をもっとも感じる酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""上撰 さけパック"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,大吟醸,大吟醸,山田錦（兵庫県産１００）,40%,一般流通,,https://www.fukubijin.co.jp/SHOP/1157.html,200,福美人 大吟醸 300ml,酒の味がイメージをかき立てる、杜氏の想いつたわる大吟醸酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""大吟醸"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,大吟醸 蔵乃華 （ くらのはな ）,大吟醸,山田錦（兵庫県産100%）,40%,一般流通,,https://www.fukubijin.co.jp/SHOP/1020.html,200,福美人 大吟醸 蔵乃華 （ くらのはな ） 720ml [ 特製桐箱入 ],雫酒＆斗瓶取り 完璧なバランスに絶句,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""大吟醸 蔵乃華 （ くらのはな ）"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,大吟醸 西條酒造学校,大吟醸,山田錦（兵庫県産100%）,40%,一般流通,,https://www.fukubijin.co.jp/SHOP/1120.html,200,"福美人 大吟醸 西條酒造学校 1,800ml [ 化粧箱入 ]",酒の味がイメージをかき立てる、杜氏の想いつたわる大吟醸原酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""大吟醸 西條酒造学校"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,広島の酒,その他,,70%,一般流通,,https://www.fukubijin.co.jp/SHOP/3110.html,200,福美人 広島の酒 １.８Ｌ 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】,蔵の特徴をもっとも感じる酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""広島の酒"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,本醸造 舞,本醸造,,60%,一般流通,,https://www.fukubijin.co.jp/SHOP/3010.html,200,"福美人 本醸造 舞 1,800ml 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】",理想の晩酌酒を追い求めたのがこの酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""本醸造 舞"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,樽酒,その他,,70%,一般流通,,https://www.fukubijin.co.jp/SHOP/3220.html,200,祝いの席におきたい樽酒 １８Ｌ 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】,祝いの席におきたい樽酒,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""樽酒"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,特別純米酒「ひめあま」,特別純米,国産米,60%,一般流通,,https://www.fukubijin.co.jp/SHOP/2080.html,200,福美人 特別純米酒「ひめあま」 720ml 【あまくちの純米】,甘口で「スッ」と入ってくる驚きの喉ごし。,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""特別純米酒「ひめあま」"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,純米吟醸,純米吟醸,国産米,60%,一般流通,,https://www.fukubijin.co.jp/SHOP/1221.html,200,福美人 純米吟醸 720ml 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】,食中酒にすすめ！ どっしり純米,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""純米吟醸"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,純米酒,純米,国産米,60%,一般流通,,https://www.fukubijin.co.jp/SHOP/2020.html,200,"福美人 純米酒 1,800ml 福美人 恵比寿庫 えびすぐら 【 福美人酒造株式会社 】",「 凜とした日本酒の旨み 」感じる地酒との出会い,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""純米酒"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
福美人酒造,福美人,純金箔入り,その他,,70%,一般流通,,https://www.fukubijin.co.jp/SHOP/3818.html,200,福美人 長期貯蔵 熟成酒 720ml,搾りたての濃厚にして芳醇な旨み,,,福美人酒造株式会社 [ フクビジン ] 全国の名杜氏を養成した蔵元より、高品質な日本酒をお届けします！ | 創業当初より、酒造りの技術力のたかさから、全国より酒造りを学びに来られたため、そう呼ばれるようになりました。 | 平成に入って、全国新酒鑑評会 金賞を７回受賞するなど、今なお高い評価を得ています。 | 高い醸造技術で極上の日本酒を醸す蔵元「福美人」より、おもわずひざ打つ感動の名酒をご提供しております。,,"""純金箔入り"" ""福美人酒造"" 発売 OR 新発売 OR 受賞 OR リニューアル OR 限定",[],
